ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Unsolicited_SMS,Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Filler4,Filler5,Pledge,Add-on_PB,Total Pledge,Social Media Platforms,ESM,Loss making,The Overall encumbered share in the scrip is more than 50 Percent.,Under Z Group,Company has failed to pay Annual listing fee,Filler12,Derivative contracts in the scrip to be moved out of F and O,Filler13,Filler14,Filler15,Filler16
531301,HIGHSTREE,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531300,AMITINT,Y,A,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531297,ARTEFACT,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531289,NATFIT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531288,LEADFIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531287,NATPLASTI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531286,MVCOTSP,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531283,CINDRELL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531282,VIRPOLY,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531281,MARBLE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531280,PANKAJPO,Y,A,X,0,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531279,TRISHAKT,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531278,ELIXIR,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531274,KINETRU,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531273,RADHEDE,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531272,NIKKIGL,Y,A,X,0,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531268,B2BSOFT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531266,VSTTILLERS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531265,PROGREXV,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
531262,SURINDL,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531260,REFEXRENEW,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
531259,ESHAMEDIA,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531257,PRATIKSH,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531255,PARAGONF,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531254,OPTIFIN,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531253,INDGELA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531252,ANERI,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531246,PRIMAIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531241,LINC,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531240,SHAMROIN,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531237,DHRUVCA,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531235,CITIPOR,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531234,SCOOBEEDAY,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531233,RASIELEC,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531228,RANDER,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531227,DECOMIC,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531225,XTGLOBAL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531223,ANJANI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531221,MAYURFL,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531219,SHYAMAINFO,Y,A,P,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531216,COMFINTE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531215,RTSPOWR,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531213,MANAPPURAM,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531212,NLFL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531211,WELLNESS,Y,S,ZP,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531210,COLINZ,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531209,NUCLEUS,N,A,B,100,3,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531207,RAYLA,Y,S,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,0,,100,,,,
531205,TINEAGRO,Y,A,XT,100,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531203,TRADEWELL,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531201,SHILCTECH,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531199,GLANCE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531198,DHANADACO,Y,S,Z,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531196,GAGANPO,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531192,MIDINFRA,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531191,FILTRON,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531190,TAVERNIER,Y,A,X,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531179,ARMANFIN,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531178,HEMANG,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531176,MEFCOMCAP,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531175,BLSINFOTE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531173,SYSCHEM,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531171,DEVIKA,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531169,SKPSEC,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531168,ASSOCER,Y,A,XT,100,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531164,LADIAMO,Y,S,P,0,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,0,,100,,,,
531163,KEMISTAR,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531162,EMAMILTD,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531161,ABMKNO,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531158,CATVISION,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,0,100,100,100,,100,,,,
531157,ORGCOAT,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531156,ALFAVIO,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531155,EPSOMPRO,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,0,100,100,100,,100,,,,
531153,DILIGENT,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531148,ENCHANTE,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531147,ALICON,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531146,MEDICAMEQ,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531144,ELFORGE,Y,A,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531137,GEMSI,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531130,MODIHOOV,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531129,INANI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531127,MENAMANI,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531126,VIRTUALS,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
531120,PATELENG,N,A,A,100,100,100,100,100,100,100,,,1,100,100,100,100,100,0,100,100,,100,,,,
531119,CEENIK,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531112,BALUFORGE,Y,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531111,GOTHIPL,Y,A,P,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531109,ISHANCH,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531105,SCANORG,Y,S,Y,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531099,CHECKPOINT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531092,OMINFRAL,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531091,UNITDCR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531088,TULIPSTA,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
531085,LAKHANI,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531083,NIHARINF,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531082,ALANKIT,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531080,SHRIKRISH,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531069,VIJSOLX,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531067,CONTILI,Y,A,XT,2,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531065,OSWALOR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531051,VINTAGES,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531049,NEELKAN,Y,A,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531047,ADVPOWER,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531043,ZDHJERK,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
531041,COMPEAU,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531039,SWADHATURE,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531035,JRELTD,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
531033,REGAL,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
531029,BHATEXT,Y,S,P,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531027,LIBORD,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531025,VISAGAR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
531017,ARISE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
531015,VENMAX,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
531013,SUNGRAN,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
531003,SWRNASE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530999,BALAMINES,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530997,UNIQUEO,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530993,SARTHAKGL,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530991,ROOPAIND,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530985,JPTSEC,Y,S,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
530979,INDIAHOME,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530977,SKCIL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530973,ALFAICA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530965,IOC,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530961,VIKASECO,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530959,DIANATEA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530953,SUNILAGR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530951,RAMINFO,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530943,SABTN,N,S,T,100,100,100,100,100,100,100,,,100,100,100,100,1,0,0,100,100,,100,,,,
530931,STANPACK,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530929,EUROASIA,Y,A,P,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530927,HARAFIN,Y,A,ZP,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530925,RAMSONS,Y,A,XT,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530921,INTETHR,Y,S,ZP,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,0,0,,100,,,,
530919,REMSONSIND,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530917,RRSECUR,Y,A,P,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530915,JRFOODS,Y,S,XT,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530909,ERPSOFT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530907,SICAPIT,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530905,SAINDUS,Y,S,ZP,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
530899,ASIAPAK,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530897,NGIND,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530891,RKB,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
530889,ALKA,Y,S,XT,3,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530883,SUCROSA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530881,ABVL,Y,S,XT,3,100,100,100,100,100,100,,,100,1,100,100,100,100,100,100,100,,100,,,,
530879,CIFL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530871,CHEMBOND,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530859,COSBOARD,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,0,100,,100,,,,
530855,GDLLEAS,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530853,HIPOLIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530845,SUNSHIEL,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530843,CUPID,N,A,T,100,4,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530841,SHRIBCL,Y,S,ZP,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
530839,CLIOINFO,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530829,CILSEC,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530825,DAIKAFFI,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,0,100,100,100,,100,,,,
530821,SSPDL,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530815,REFNOL,Y,S,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530813,KRBL,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530809,BNRUDY,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530805,OIVL,Y,A,X,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530803,BHAGERIA,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530801,DIAMOND,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
530799,ANNAINFRA,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530797,SHGANEL,Y,A,XT,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530795,SUNCITYSY,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530789,CEEJAY,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530787,INLANPR,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,0,100,100,100,,100,,,,
530781,INTERHG,Y,S,ZP,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
530779,DYNAMICP,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530777,INFRAIND,Y,S,Z,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530773,IVRCLINFRA,N,S,B,100,100,100,100,100,100,100,,,100,100,100,100,100,0,0,100,100,,100,,,,
530771,KLGCAP,Y,S,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
530765,AGARWAL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530759,STERTOOLS,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530757,SHENTRA,Y,S,P,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530755,CORNE,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530747,CHALLANI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530745,ACSTECH,Y,S,Z,6,100,100,100,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
530741,OVOBELE,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530735,SUPERBAK,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530733,ENCODE,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530723,ASITCFIN,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530715,ALPSINDUS,N,A,T,0,1,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530713,AJEL,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530711,JAGANLAM,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530709,GOWRALE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530705,FLORATX,Y,A,P,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530703,INFODRIVE,Y,S,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530701,KDJHRL,Y,S,Z,100,100,100,0,100,100,100,,,100,100,100,100,100,100,100,0,0,,100,,,,
530699,RAJRILTD,N,A,T,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530697,ZENLABS,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530695,PRIMEPRO,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530689,LYKISLTD,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530683,PITHP,Y,S,P,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
530677,SUPREME,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530675,YORKEXP,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530669,ACEENGITEC,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530667,SRINANDAA,Y,S,P,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,0,,100,,,,
530665,ZENITHHE,Y,A,XT,1,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530663,GOYALASS,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530655,GOODLUCK,N,A,B,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530643,ECORECO,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530627,VIPULORG,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530621,AAIL,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530617,SAMPRE,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,1,100,100,100,100,,100,,,,
530615,GARGFUR,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530611,STURDY,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530609,CARNATIN,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530605,GSLNOVA,Y,S,Z,3,100,100,0,100,100,100,,,100,100,100,100,100,100,100,0,100,,100,,,,
530601,JAGSONFI,Y,S,XT,4,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530595,TELECANOR,Y,A,X,1,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530589,PRIMAPLA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530585,SWASTIKA,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530581,EKAMLEA,Y,A,X,0,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530579,UYFINCORP,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530577,LADDERUP,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,0,100,100,100,,100,,,,
530571,EXPLICITFIN,Y,A,XT,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530565,SSLFINANCE,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,0,100,100,100,,100,,,,
530557,NCLRESE,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530555,PARACABLES,N,A,B,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530549,SHILPAMED,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,0,100,100,,100,,,,
530547,KENFIN,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530545,COSCO,Y,A,X,100,1,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530543,MARG,Y,S,Z,3,100,100,100,100,100,100,,,100,100,100,100,100,100,0,0,100,,100,,,,
530537,MANRAJH,Y,A,Z,0,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530533,TERAI,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530525,SHEETAL,Y,A,XT,0,100,100,100,100,100,100,,,100,1,100,100,2,100,100,100,100,,100,,,,
530521,VIRAT,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530517,RELAXO,N,A,A,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530499,AKCAPIT,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
530495,STRATMONT,Y,A,XT,100,100,100,100,100,100,100,,,100,100,100,100,2,100,100,100,100,,100,,,,
530477,VIKRAMTH,Y,A,X,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,,100,,,,
